sbti_id;company_name
40009637;ZhejiangSunwodaElectronicCo.,Ltd.
40010753;Metal Plus Limited
40012264;ANHUI LEOCH POWER SUPPLY CORP
40010513;EQUANS
40015276;O.R.I. MARTIN S.P.A.
40013836;ClinChoice Inc.
40006693;SML Group
40008249;Merchants Building Maintenance
40010255;PARK HANDBAG CAMBODIA CO.,LTD
40015388;Jiangsu Zhongjin Matai Medicinal Packaging Co., Ltd
40015008;G.Tech Technology Ltd.
40009391;METALIS Group
40009433;EPP N.V.
40012387;Gilmer
40014409;Neoenergia S.A
40011537;BackOffice Associates LLC d/b/a Syniti
40009057;Haufe Group SE
40013951;Immediate Media
40014750;Total Care (CSU, Tzorg, Zizo)
40014655;Nurture Landscapes Holdings Limited
40011703;IBF Financial Holdings Co.,Ltd.
40000658;Tel telecomunicações Ltda
40002255;Kin and Carta
40002251;ANHUI LEOCH RENEWABLE ENERGY DEVELOPMENT CO., LTD.
40016031;Trevelyan's Pack and Cool Limited (TPCL)
40014571;Comba Telecom Technology (Guangzhou) Ltd.
40010006;Heras HoldCo AS
40004119;Livingbridge
40006285;O.C. Tanner Recognition Co.
40014107;America Fujikura Ltd.
40002592;MJ Gleeson PLC
40007746;Kolay Gelsin - Ekol Ekspress Kargo A.Ş.
40012855;Montana Aerospace AG
40008399;Orbis Advisory Ltd
40002084;Naked Sprout Ltd
40015091;QTM Global Services Ltd
40005523;Spencer Ogden
40005918;Sapphire Balconies Ltd
40012595;Phastar
40013115;Rice Fruit Company
40003721;PetMeds
40010719;E Source Companies LLC
40013588;amika
40003201;Eva NYC
40002030;Callisons, Inc.
40003586;Quzhou Xinjiang Materials Co.Ltd
40005678;TSUGIHASHI FACTORY Co.,Ltd.
40002417;Techso Solutions
40014549;Net Zero Group
40010039;Strawson Produce Ltd
40005745;Neo G Limited
40012669;N-SIDE
40010727;Overton Automotive
40014505;Valani Global
40001026;KADOWAKI COLOR WORKS Co.Ltd
40010860;ATA Group
40013168;Alpharmaxim Limited
40015291;Agile Content
40013197;Midcap Invest UK 1 Topco Limited
40014580;GALVANICA FORMELLI SRL E MAGUI SRL
40000440;ZETA CATENE SRL
40007362;EIKODO HOLDINGS Co., Ltd.
40006522;N3 Group AS
40010950;Technetix Group Ltd
40009720;The Walt Disney Company
40009467;Allmanhall Group
40014194;Mewburn Ellis LLP
40005106;Polarica AB
40003959;Vipack BV
40005739;Mutonic
40005913;Carno Gallo AG
40012909;Champions Oncology, Inc.
40011159;M & J Evans Construction Limited
40015905;US URASAKI CO., LTD.
40012124;PlantVision AB
40015502;Native Land
40007221;ABAX INDUSTRIES
40000441;Nomura Senkou Co.,Ltd.
40008479;MedPoint Digital, Inc.
40000144;Pro Invenia AS
40008137;Zarek Taylor Grossman Hanrahan LLP
40013660;CAPPFINITY LTD
40015594;Eurobase Systems Limted
40011242;Nippon Automated Cargo And Port Consolidated System, Inc.
40015963;DUO PLAST AG
40009786;Kensing, LLC
40008523;Yamamoto Rock Machine Ltd.
40016067;Beefplace Co.,Ltd.
40001270;Genesis Property International S.A.
40013789;Audubon PM Associates, Inc.
40006224;Centofanti Consulting, Inc.
40007881;DIGITAL ARTISTRY
40000735;Beijing Labour Consulting Co., Ltd.
40004342;Gig Consultants
40000197;MM Interplast Co., Ltd.
40007886;SHANGHAI HUICHEN RESEARCH CO.,LTD
40006707;Dyna-K Automotive Stampings Private Limited
40005898;OM SAI INTEX PRIVATE LIMITED
40011511;NIRU Group
40000826;JIASHIHAO (MYANMAR) LIMITED
40005246;Baker & Baker Group Ltd
40013856;Transport for London
40016071;Genex Infosys Limited
40004117;Ashurst LLP
40004210;TSG HOLDING SOLUTIONS (TSG Group)
40011890;Trip.com Group Limited
40001471;Morrison Hershfield Group Inc.
40002991;SHREE RAMKRISHNA EXPORTS PVT. LTD.
40004760;REHAU Industries SE
40003945;Open Fiber S.p.A.
40003188;Grupo Boticário
40009092;East Japan Railway Company
40002535;Gopalan Enterprises (India) Pvt. Ltd.
40000865;Silitech Technology Corporation Sdn Bhd
40010201;Esh Group
40011225;One New Zealand
40014617;The Judge Group, Inc.
40006812;M3 USA Corporation
40004214;Hudson RPO (Aust) Pty Ltd
40001665;Gold Circuit Electronics Ltd.
40013576;Sparta Global Limited
40007641;Thorlabs, Inc.
40001343;Hemmersbach Holding GmbH
40006286;Opal Cosmetics (Huizhou) Limited
40015917;Centrient Pharmaceuticals
40014548;Bentley Systems, Incorporated
40009414;HERE Technologies
40000114;Charter Next Generation
40012756;Bakkafrost
40014347;Equifax Inc.
40009395;Ideagen Limited
40013226;VDK Group B.V.
40002191;Partner in Pet Food Hungária Kft.
40013866;TMEIC Corporation
40013483;Shindengen Electric Manufacturing Co., Ltd.
40003854;SCHOTT AG
40001102;Brookfield Properties Germany GmbH
40000300;TF1 Group
40016018;Olympus Corporation
40006575;USS Co., Ltd.
40003064;Groupe Altaïr
40000039;Kawashima Selkon Textiles Co.,Ltd.
40007582;TOYODA GOSEI CO., LTD.
40002167;Cleanup Corporation
40001959;Sympatex Technologies GmbH
40014839;dst telecomunicações
40005506;The Edwin Group
40010206;Byggvesta AB
40007285;Rhenus Lub GmbH & Co KG
40005679;NARITA SEITOSHO Co., Ltd.
40015850;MEIWA KOGYO CO., LTD.
40005046;Alfapac AB
40011693;Antea USA, Inc.
40002761;Um-Welt Co.,Ltd.
40001947;Ework Group AB
40013849;Vistatec
40005553;Iwasa tekkousho Co.,Ltd
40007399;DAC Beachcroft LLP
40009985;DURAN DOGAN BASIM VE AMBALAJ A.S.
40009729;Shanghai CareLinker Medical Technology Co., Ltd.
40015436;Nanjing Light Medical Biotechnological Co., Ltd.
40010074;Hujin(Suzhou) Industry Co.,Ltd.
40004115;Emerse Health Ltd.
40013540;MERGE
40007725;Maritz Holdings Inc.
40001651;Itoki Corporation
40009733;Mudanjiang Hengfeng Paper Co., Ltd
40002437;Global Unichip Corporation
40012805;Blue Skies Holdings Ltd
40006173;Micro-Star International Co., Ltd.
40005710;August Faller GmbH & CO. KG
40009302;Taieasy International Co., Ltd.
40000974;Nexthink SA
40000497;MidEuropa
40011100;Tirlan
40009058;Arbomex S.A. de C.V.
40003838;PT. Apparel One Indonesia
40003353;Faber Group B.V.
40011516;Zscaler, Inc
40013094;Walki Group Oy
40001366;SOHO China Limited
40006332;Grant Thornton Netherlands
40003929;Lakeland Dairies
40012169;Suzhou Lehui Display Co.,Ltd.
40005259;Give Steel A/S
40000842;ILVA a/s
40005531;OCM Business Systems Ltd
40015169;Centrais Elétricas Brasileiras S.A. - Eletrobras
40011432;Pioneer Denim Limited
40013827;NAV CANADA
40013562;AXIAN TELECOM
40007924;Bolia International A/S
40001911;Polybond India Pvt Ltd
40012232;Neiman Marcus Group
40006469;ebm-papst Mulfingen GmbH und Co. KG
40008762;NAGASE CIVIL ENGINEERINNG AND CONSTRUCTION
40012034;TTP Group Limited
40014614;Antaros Medical AB
40001830;Shorenstein Realty Services
40006950;Herzog Maschinenfabrik GmbH & Co.KG
40005444;Lounea Oy
40014474;MATSUNAGA KENSETSU Co.,Ltd
40010023;Kondo printing co.,Ltd.
40005158;successfactory management coaching gmbh
40003244;Jonsac AB
40012988;TAIYO BRUSH Co.,Ltd
40008696;Miropasz Sp. z o. o.
40014014;Furugori Construction Co.,Ltd.
40014492;GroAqua
40015597;Bethell Group
40014196;Frio Food B.V.
40012163;Farncombe Smith 1990 Ltd
40015018;TopNexus Limited
40002945;HOLMRIS B8 A/S
40002381;NISHIKAWA Co.,Ltd.
40003561;Total Image Group Pty Ltd.
40013020;Novatec Consulting GmbH
40010136;Chubukogyo Co., Ltd.
40012109;Hygien Bygg Telge AB
40005544;Enhesa NV
40003256;Irplast S.p.A.
40011292;NSI Präzisionsdrehteile GmbH
40000878;HD Tools Kft.
40003778;Cacti Legal Services LLP
40014193;ATHENA KOGYO CO.,LTD.
40003443;CHUOKAKOHKI CO.,LTD.
40011895;TAIYO DENKA KOGYO CO.,LTD.
40015045;Giraffe・Corporation Co.,LTD.
40010981;Aetha Consulting Limited
40004639;SHANGHAI LEO QUALITY & TECHNICAL SERVICES CO., LTD.
40012932;Ubique Systems Private Limited
40015970;QINGDAO DELLWARE REFRIGERATION CO LTD
40015135;TIARA HOSPITALITY
40013544;Winkuan ihome Solutions Co., Ltd.
40003963;Taizhou Ruida Machinery Co., Ltd.
40015410;METRO FABRICS
40013302;Shanghai China Travel International Ltd.
40004142;Changsha Ruichu Precision Machinery Co., Ltd.
40000834;TPN Packaging Co., Ltd.
40007375;inFeedo Tech Private Limited
40007485;Max Baermann GmbH
40003677;Genexis Group
40001931;Luiten Food B.V.
40000200;Crux Product Design Ltd.
40000663;St. Gallisch-Appenzellische Kraftwerke AG
40012521;Alfa Financial Software Holdings PLC
40000670;Splice Group Europe Limited
40009958;Carbotech AG
40007135;Beijing Digital China Cloud Computing Co., Ltd.
40002626;Jadex Inc.
40014185;Shanghai Zidan Packaging Technology Co., Ltd.
40003114;Acuon Capital Co, Ltd.
40013704;Drake Software, LLC
40012817;Luxfer MEL Technologies
40008775;TES-AMM (Singapore) Pte Ltd
40007955;ScanCom International A/S
40000213;A.F.E. Soc. Coop. Agricola
40010708;Werksta Group AB
40015355;Neuland Laboratories Limited
40009636;Hangzhou WIT Assessment Co.,Ltd.
40014053;Multi-Wing Group A/S
40003093;PCI Holding VI AB
40001718;Landmark Group
40009093;Virgin Holdings Limited
40015925;BlueTriton Brands, INC.
40014588;Sharadha Terry products private limited
40007775;PMI Joinease Holdings Ltd.
40002196;Shinkong Synthetic Fibers Corp.
40003234;Energywith Co.,Ltd
40015311;A-Star Alliance
40008522;Carbery Group
40005254;HIWIN TECHNOLOGIES CORP.
40015951;Hultafors Group AB
40005821;Marken
40002870;STA Pharmaceutical Co. Ltd.
40000453;Hexatronic Group
40014763;Sicherheit Nord GmbH & Co. KG
40008615;Everest Clinical Research Corporation
40007193;Arrow Electronics, Inc.
40015631;Bechtle AG
40012090;Prinzhorn Holding GmbH
40003636;Sino-American Silicon Products Inc.
40014887;Inteplast Group
40015764;STELLIANT
40011989;Saputo Inc.
40010864;TPK Holding Co., Ltd.
40015031;Shin Zu Shing Co., Ltd.
40002560;Nortura
40015041;Naspers
40001159;Cinven
40005740;Earp Distribution
40012762;TSI Corporate Services Limited
40006201;Fairventures Digital GmbH
40015337;Complyit
40002929;ASAHIROKAZAI CO.,LTD.
40004563;Strömberg Distribution i Flemingsberg AB
40004196;HIKARI-TRANSPORT CO.,LTD.
40015069;YKTEC CO.,LTD
40015128;MYK, INC.
40009550;Label7 Group
40014955;Tipografic Ltd
40004802;Omicron Research Limited
40014317;O-CELLO Co.,Ltd.
40000947;Yamasyo Unyu System Co.,Ltd
40000975;World Energy, LLC
40013614;VIGNOLA NOBILE SPA
40004054;Utopian Brewing Limited
40001371;The Culinary Food Group
40003667;SERVEO
40012191;Sadaqat Limited
40015095;CRB
40004131;Zomato Limited
40002637;Goedhart Holding BV
40015968;Resolian
40008264;Kamal Mills (Pvt)Ltd
40014814;NRGi a.m.b.a.
40003180;Karo Healthcare AB
40015262;Komodo Health, Inc.
40008801;Customertimes Corp.
40015103;Men Chuen Fibre Industry Co., Ltd.
40014771;LucaNet Group
40014644;GROUPE ARTEMYS
40003432;Omnivision Technologies, Inc.
40005725;YouGov
40001394;La Mamba LLC
40007690;Clean Sverige AB
40012626;Netbuilder Digital Limited
40008392;SINBO CO., LTD.
40006012;HORN Business Group A/S
40005928;MS MOLD CO.,LTD.
40010818;HARUCHIKA Manufacturing Co.Ltd
40011026;Inceptua
40013622;Transputec Limited
40003241;Way2Global Srl SB
40012056;Nagamohr S.A.
40005150;VicRound Limited Company
40011698;Kawata Construction Group Co.,Ltd.
40009821;Makisangyou Co., Ltd
40005032;KOMATANI GAUGE Co.,Ltd.
40006124;Betong Øst AS
40015197;Nutritics
40006404;Systemiq Ltd.
40010149;Werner Gießler GmbH
40007202;chapmanbdsp
40015630;Siddharth Alloys
40011559;George Clinical
40005082;I's tsugitegikou Inc.
40007158;SilverDoor Limited
40006338;Howorth Air Technology
40005623;Tanaka Rikuun Co.,Ltd.
40015596;Sinful ApS
40011874;Teckro
40006905;Murata Kogyo CO.,Ltd
40012477;Ovation In-Store
40002808;HYKE
40015611;Mitchell Cotts Freight Kenya Limited
40007288;Maestrani Schweizer Schokoladen AG
40013334;Turley
40008809;Desmedt Labels
40006764;Mark Metallwarenfabrik GmbH
40014921;Care Property Invest
40015932;Triple Threat Communications
40007543;Electricity Generating Public Company Limited
40013963;YIDATEC CO., LTD.
40009361;Huaqin Technology Co., Ltd
40003142;AB World Foods
40011666;Zones, LLC
40007869;LG Uplus
40013357;PAIHO SHIH HOLDINGS CORPORATION
40013854;Mianyang HKC Optoelectronics Technology Co., Ltd.
40013004;BKS Bank AG
40006425;IPT Powertech Group (Holding) SAL
40013797;VIRUPAKSHA ORGANICS LTD
40011642;Revvity, Inc.
40002505;United States Cold Storage, Inc.
40000429;Romark Logistics
40006709;Corps Security UK Ltd
40003931;Al Hadi Textile PVT Ltd.
40006560;GRANULES INDIA LIMITED
40001628;FW Thorpe PLC
40002055;What's Cooking Group
40012127;Insight Global
40008329;Quanxing Machining Group Co., Ltd.
40010649;Valamar Riviera d.d.
40015583;United Bankers Plc
40011812;Edmund Optics Inc.
40005973;Maheen Textile Mills (Pvt) Limited
40001969;UVEX WINTER HOLDING GmbH & Co. KG
40009102;Orit Apparels Lanka (Pvt) Ltd
40007829;SPS Holding AG
40002577;Airmaster Corporation PTY LTD
40015519;Hysan Development Co. Ltd.
40008645;CARE HEALTH INSURANCE LIMITED
40001304;Sustera Group
40009779;Shanghai Vico Precision Mold & Plastics Co.,Ltd.
40008052;Eppendorf SE
40014622;MILLS LOCAÇÃO SERVIÇOS E LOGÍSTICA S/A
40015224;INX International UK Ltd
40009237;Canali
40006627;Agfa-Gevaert
40010718;SoftwareOne AG
40012352;Metacube Software Private Limited
40010462;Expedia Group
40006714;iLOQ
40013447;Optimum Patient Care Global
40007364;Encavis AG
40001604;pintarus GmbH
40013581;Pano Verschluss GmbH
40002613;ACE MOLD (SHANGHAI) CO., LTD.
40014231;Rondo-Pak LLC
40014621;CALSATURIFICIO SICLA srl
40005944;Cibus Nordic Real Estate AB (publ)
40014581;CARGOTRANS GmbH & Co. KG & die CARGOTRANS Transport GmbH
40001105;De Graaf Bakeries
40001141;Sakurai Co., Ltd
40001681;Opdenergy Holding, S.A.
40010134;Happy Socks
40010183;Wuyi Qianyuan Waste Materials Recycling Co.LTD
40005671;Redshaw Advisors
40003371;Vaimo S.p.A.
40008146;Nolet Distillery
40006896;Oban International
40007497;Geiger GmbH
40002077;TRI ENGINEERING CO.,Ltd
40004935;Linjeproff AS
40002998;Ibex Medical Analytics
40008842;Koushinseisakusho Co. Ltd.
40006023;KAON BROADBAND Co.,LTD
40013955;HAS Co., Ltd.
40003096;KONDO LIME INDUSTRY CO.,LTD.
40012463;SHINSEN Co.,Ltd.
40000527;Yamamoto Kosakusho Co., Ltd.
40008632;Wuxi Liang Xi Packing Co Ltd.
40001482;Arakawa Industries Co., Ltd.
40005941;Yamabun Co., Ltd.
40000455;Sanko Seimitsu Co., Ltd.
40011729;B.M. INFOTRADE PVT LTD
40003481;Pontes Industria de Cera Ltda
40004902;Maharashtra Paper Company
40009758;Rhinoceros Manufacturing (Zhongshan) Ltd.
40012336;Espi Industries & Chemicals Private Limited
40013067;Rabita Software
40014855;Roma (meta) Group Limited
40003780;MedEx Research (Shanghai) Ltd.
40011619;MAGNUM HOSPITALITY
40001900;ELITE GLOBAL BUSINESS SERVICES PVT LTD
40008966;Innerspace.inc
40014066;SKJ Enterprises
40008926;Caduceus Lane DMCC
40014004;Proactive Data Systems Pvt Ltd
40015183;Pharmeyes Co.,Ltd
40005867;BGEN Ltd
40002511;Trancasa
40012596;Mercury
40012202;Porsche Consulting GmbH
40000554;Galaxy Technology (Bangladesh) Limited
40013634;Winner Sky International Limited
40011240;Kintetsu World Express,Inc.
40013841;Batenburg Techniek N.V.
40013690;Markerstudy Group
40005582;Emsland-Stärke GmbH
40008043;KEOLIS RENNES
40006255;Lars Larsen Group A/S
40015160;ROADGET BUSINESS PTE. LTD.  (owner of the SHEIN brand)
40009826;Sunwoda Mobility Energy Technology Co., Ltd.
40001400;TOYOTA TSUSHO CORPORATION
40012964;SGD Pharma Group
40013919;Comwell Hotels a-s
40012388;DKV MOBILITY GROUP SE
40012771;Ferring Group
40003322;CJ SELECTA S.A.
40010218;SHIN NIPPON BIOMEDICAL LABORATORIES, LTD.
40004645;Satyamitra Kemas Lestari. Tbk
40010126;Feralpi Siderurgica SpA
40001175;MKS Inc
40002500;Shyang Hung Cheng Industrial Co., Ltd
40006696;Sampo Group
40011599;HireRight Holdings Corporation
40012150;LA PAU S.C.C.
40004876;DELASSUS S.A
40004286;Sartorius AG
40011208;International Alexander
40001000;LAGARDERE TRAVEL RETAIL
40015101;Lyreco UK and Ireland
40013138;EMK Capital
40003029;NISSINSEIKI Co.,Ltd.
40010944;Tomiya Auto Parts Co.,Ltd
40007856;Marlon Tørmørtel A/S
40004296;APC Ltd and VLE Therapeutics
40012148;SINEQUA
40002665;REMONDIS Sweden AB.
40000553;EG Electronics AB
40004202;PharmaACE LLC (Group)
40012751;OMORI Co.,Ltd
40012900;Wiiisdom
40012921;Jane's Group UK Limited
40008682;Eudonet
40004207;The International Exhibition Co-operative Wine Society Limited
40007118;Tandem Project Management Ltd.
40009212;Secrid B.V.
40003717;ICHIKAWA MEKKI CO.,LTD
40001339;PLOMO CO.,LTD
40004179;Nomura-sangyo Co., LTD
40008486;DAIEI.Co.Ltd
40007720;ASM Auto Recycling
40000196;Clean system Co.,LTD
40010208;Fudura B.V.
40015365;AJ & RG Barber Ltd
40015605;Value One Holding AG
40005442;Kubo Ironworks Ltd.
40007444;Philipp Bazlen GmbH
40004311;Tomihari Seisakusyo LLC
40002789;Miyama Seisakusho Co.,Ltd
40003138;ProfilService A/S
40004544;SCHÜTZ Nordic AS
40014071;Rudolph Usinados SA
40004848;Raja Porcelain Co.,Ltd
40003925;Shanghai VR Conference Organizer CO.,LTD
40002643;Convoy Service
40005315;Beijing Xinglintian Translation Center
40001125;Cofactor Group Inc.
40010904;Hemsö Fastighets AB
40008995;THIMM Group GmbH + Co. KG
40008820;Aroma-Zone
40000390;NEFAB AB
40010966;Mademoiselle Desserts International
40010700;Ann Summers Ltd
40008968;Tong Hong Tannery Group
40000668;Osmose Utilities Services, Inc.
40010071;Minakem SAS
40011059;PT. PROKEMAS ADHIKARI KREASI
40007114;Trifork Group AG
40014659;Comba Network Systems Company Limited
40008994;Jindal Films Europe
40005368;Veeva Systems Inc.
40015569;Bolt Technology OÜ
40004904;Arshad Corporation (Pvt.) LTD
40004838;WCG Clinical, Inc.
40009143;Western Refrigeration Pvt Limited
40003106;B&B HOTELS
40002120;Cooper Parry
40012928;Maxeda DIY BV
40012283;DUROC
40009188;Serioplast Group
40010840;Mastek UK Ltd.
40008957;Cactus Communications Pvt Ltd
40005829;Medux International B.V.
40006946;Balco Group AB
40008937;Hanzestrohm B.V.
40010787;Blue North Sustainability (Pty) Ltd
40006767;Sunday Afternoons
40012286;Stadtmühle Schenk AG
40000262;Fischer GmbH & Co. KG
40007387;SCIRIS
40002222;Allison HyperM Inc.
40001493;TM Trade Marketing (Pvt.) Ltd.
40011942;Beamglow Ltd
40010132;ABL food A/S
40009714;Resona Utveckling AB
40001832;Milchhof Albert GmbH & Co.KG
40014634;7R S.A.
40015303;LEENA AI INDIA PRIVATE LIMITED
40005938;Beijing Comprehensive Pharm Consultants Co.,Ltd
40011907;Avadhoot Packs
40005317;MiiR
40004830;Corem Property Group AB publ.
40001450;Pangaia Materials Science Limited
40006423;NP3 Fastigheter AB (publ)
40010734;Corsaire Corporation
40010487;Mail Solutions UK Ltd
40010505;Rexford Industrial Realty, Inc.
40001585;Aquent LLC
40000507;SAVOURITES HOSPITALITY PRIVATE LIMITED
40012766;Sofina Foods Europe
40004949;Finnegan, Henderson, Farabow, Garrett & Dunner, LLP
40008650;Miltenyi Biotec
40013757;Bertrandt AG
40000120;Beijing Keyuan Xinhai Pharmaceutical Business Co., Ltd.
40004094;TRACTEBEL
40014023;KOKUSAI ELECTRIC CORPORATION
40008975;Córas Iompair Éireann (CIÉ)
40009618;JYSK
40001552;Sofaco Design ApS
40005852;North Media A/S
40009801;Kenvue Inc.
40007327;ATG Hand Care (Pvt) Ltd
40014867;Lander & Rogers
40012119;Ahlsell AB
40006597;The North Highland Company
40004363;FXI, Inc.
40014206;Malcolm Group
40002729;Juniper Networks, Inc.
40002112;Solenis LLC
40001703;Bird Construction Inc
40010917;Strukton Roads & Concrete
40005162;Hatch
40010051;Contentsquare SAS
40006983;CPL Aromas Ltd
40004001;Duvel Moortgat
40007174;COFCO International
40014524;Asian fabricx Private limited
40015064;The Lockwood Group, LLC
40004101;PRODWARE
40013843;Guardian Shanghai Hygiene Service Ltd.
40000443;Kerv
40009682;Brødrene A&O Johansen A/S
40014303;Culina Group Limited
40006901;PT. TAH SUNG HUNG
40000684;Oxford Biomedica Plc
40010566;Cartus
40008248;PARK PLACE TECHNOLOGIES INDIA PRIVATE LIMITED
40003546;Vitrolife Group
40015392;METRO
40010909;Peloton Interactive, Inc.
40010460;Straive
40011998;Abenex Capital
40012493;Divi's Laboratories Limited
40005761;COMPO Consumer GmbH
40015259;IDEMIA Group
40011592;Media 1 Productions Ltd
40007532;Saito Seisakusyo Co., Ltd.
40014067;SUITO INDUSTRY CO.,LTD.
40008495;CHORUS LOGISTICS CO.,LTD.
40014449;FUJIKOSAN COMPANY,LTD.
40000207;Kasukabeshizai Co.,Ltd.
40011736;OHTORI KIKO Co.,Ltd.
40007938;KUMANO MANUFACTURING Co.,Ltd
40003672;Fab Manufacturers And Contractors Pvt Ltd
40009602;iPath technology Ltd, Inc.
40011017;Shanghai UNITED EVENT Co.,Ltd
40005195;SHENZHEN WINS ELECTRONIC TECHNOLOGY CO LTD
40009381;Colpac Ltd
40015699;Booost, Inc.
40002325;Stolt Tankers B.V
40003653;LTH Castings d.o.o.
40000307;Manjushree Technopack Limited
40001756;Dun & Bradstreet Holdings Inc.
40010706;Isabellenhütte Heusler GmbH & Co. KG
40015435;Yatra Online Limited
40010501;Weightmans LLP
40014704;Impact Auto Auctions LTD
40002490;Wankai New Materials Co., Ltd.
40008630;China International Intellectech Co., Ltd.
40000916;The Crescent Textile Mills Limited
40004985;Turtle
40004964;Lesjöfors AB
40014514;AAF LA PROVIDENCE
40012467;Sprinklr, Inc.
40007828;Gabriel Holding A/S
40003513;PT. Handal Sukses Karya
40005489;Aryzta AG
40000725;KSG Catering Limited
40014532;Numatic International Ltd
40005510;David Lloyd Leisure Limited
40014959;Walton Digi-Tech Industries Ltd.
40003452;Sunwoda Electronic Co., Ltd.
40014869;thyssenkrupp Gerlach GmbH
40000048;Elk Groep
40000945;SPECTRAFORCE Technologies
40012685;ZHAOQING LEOCH BATTERY TECHNOLOGY CO.,LTD
40009808;Amoy Diagnostics Co., Ltd.
40009908;DONG JIN TEXTILE CO., LTD
40005096;Fiber@Home Limited
40000855;Dongguan Pouchen Footwear Company Ltd
40009203;Yue Yuen (An Fu) Footwear Co.,Ltd.
40000869;Eltronic A/S
40003643;Hamilton Medical AG
40013870;Zhejiang Cenway Materials Co., Ltd.
40007011;Limagrain
40009360;Waste Connections
40005606;FIEGE Logistik Holding Stiftung & Co. KG
40011177;Fette Compacting GmbH
40007335;PANAMERICANA FORMAS E IMPRESOS S.A
40007783;Tractor Supply Company
40005695;Marelli Holdings Co.,Ltd.
40004010;Amkor Technology, Inc.
40004224;IWB Industrielle Werke Basel
40010717;CENTRAL PATTANA PUBLIC COMPANY LIMITED
40012300;OT Group Ltd
40015979;REINOSA FORGINGS & CASTINGS SL
40001290;R&G PharmaStudies Co.，Ltd.
40009712;Avove Limited
40006263;La Poste Immobilier
40015457;Walker Morris LLP
40010601;Renaissance Services SAOG
40010547;Suzhou Anjie Technology Co., Ltd.
40007279;Akind Venture AB
40006437;JIANGSU HENGTONG POWER CABLE CO., LTD.
40011533;DRB Industrial Co., Ltd.
40007800;GSEZ
40005207;Radley Engineering Ltd.
40001032;Jack-Wolfskin Ausrüstung für Draussen GmbH & Co. KGaA
40012936;Camfil AB
40008235;Vanbreda Risk & Benefits
40014881;GAMING1
40015900;Certara, Inc.
40000586;PT Nikomas Gemilang
40006206;POCLAIN
40016093;DORC International
40007031;Shandong Daye Co., Ltd.
40002647;Shanghai Xintonglian Packing Co.,Ltd
40011745;LIMCAMAR SL
40011164;Indigo Paints Limited
40008923;NOVAPET
40001516;Ekimetrics
40000504;SANKOH SANSHO CO.,Ltd
40000653;Takagi Holdings Co., Ltd.
40003100;TAKEUCHI KOUGYOU Co.,Ltd
40007022;MARUGEN-TG Co., Ltd.
40001128;Isey export ltd
40000524;DLH AUTORECYCLERS LIMITED
40012205;Jotron AS
40014438;Quake srl
40004789;Takahashi Komuten Co.,Ltd.
40014688;Production Bureau Ltd
40001317;Woonerf Inc.
40003230;RGC COFFEE INC.
40001907;ABE SHOTEN CO.,LTD.
40006539;Takanashi iron and steel works Co., Ltd
40002157;Carletti A/S
40015323;SANJO FINEBLANKING BARCELONA S.A.U.
40014270;ARTE CORPORATION
40014251;IQE GROUP
40014086;Nomura Unison Co., Ltd.
40007019;TAKASHIMA CERAMIC MATERIALS CO.,LTD.
40011226;Fujikawasangyou Co.,Ltd
40005737;MaZROC CO., LTD.
40001560;Scimcon Ltd
40002146;Dry-Top
40008912;DIATOP
40014977;Duotank Group BV
40014087;ADVANCE ELECTRIC CO., INC.
40000445;TOMETAROU CO.,Ltd
40007537;SHINETECK Co., Ltd.
40006447;LANSCO GmbH
40002702;INSIGHT DEVELOPMENT CONSULTING GROUP PRIVATE LIMITED
40002103;Zhangjiagang Zhongtian Precision Molding Co., Ltd.
40013705;Modebest Builders Ltd
40004685;Kyowa Co.,Ltd.
40002985;SP PLAST Creating S.r.l.
40001350;Planet-A-mor
40006181;Crowe Zambia
40000328;SINSYO KIKO INC.
40008925;Uptake Strategies
40002006;AIHO SEIKI CORPORATION
40008736;Kawaseseiko Co.,Ltd
40004793;AISHIN CO.,LTD.
40007020;YUTACA Co.,Ltd.
40014506;AeroEdge Co., Ltd.
40012383;YAMASEI CO., LTD
40013777;TAKEDA IRON WORKS Co.,Ltd.
40002654;Silverlake Automotive recycling
40013702;Nano Base Co.,Ltd.
40012306;Gyoda Manufacturing Co., Ltd.
40004591;Ys Glow CO., Ltd
40013979;Kariyaseisakusho Co.,Ltd.
40015982;MIVRAG Cold forming technology LTD.
40013194;TANAKA SEIKI Co.,Ltd
40011710;KANETOYO Co.,Ltd.
40005209;Daiki Industrial Co.,Ltd
40004952;HIRAMATSU KOUGYO Co., Ltd.
40011376;Hentley Farm Pty Ltd
40002182;Wachi Ironworks Co.,Ltd
40000709;Sakurai Industry,LTD
40013904;ELE Forsa AB
40013393;Sanjo Precision Industry Corporation
40010707;TOUNAN Co.,Ltd.
40013123;MURAPLAST d.o.o.
40005226;BVP Verpakkingen B.V.
40007128;IPIC Co.,Ltd.
40012182;Sagara Seisakusho Co., Ltd.
40013759;Implode Impression
40005076;Verite (DBA Perfect Promotions)
40006122;Jinhua Yongxing Waste Materials Recycling Co.LTD
40006857;İHLAS GAZETECİLİK A.Ş.
40002572;ASPEED Technology Inc.
40010295;UNITED CARBON SOLUTIONS PRIVATE LIMITED
40001828;AG Communications Ltd
40015820;Seattle Chocolate
40014482;Turnberry Solutions Inc
40008642;Paragon Customer Communications Ltd
40002198;Cloudflare
40015298;Anchor QEA
40020902;DataArt Solutions Inc
40017036;DataArt Enterprises inc
